quarter,time_remaining,score_margin,home_or_away,possession_number,player_points,player_fouls,player_shots_attempted,player_3pt_attempted,player_3pt_made,player_fatigue,player_2pt_pct,player_3pt_pct,player_usage_rate,player_position,shot_type
1,128.53424827627106,-16,1,147,39,3,0,0,0,0.10053253232322212,0.6553715887647608,0.4534465321707659,0.3154774446520381,2,1
2,354.98169011433765,8,1,84,1,4,0,0,0,0.556107672922443,0.6922290906234365,0.37216837266832303,0.1034480264480028,4,0
4,58.995676107465215,-10,0,61,17,4,15,13,7,0.358090127794477,0.6599491325935496,0.3919103011924461,0.23921210130234338,5,1
3,141.1057329852686,-16,0,106,28,2,1,1,0,0.4449457821681463,0.6328610920766824,0.2884873386625266,0.20293329163066792,5,1
1,679.5117951926503,11,1,94,19,5,17,17,1,0.5940671835871898,0.6831531620393637,0.29818855035398484,0.35620089039167646,4,0
4,703.0725560264788,15,0,63,7,2,20,6,6,0.6591017453535136,0.525945773375377,0.28146400924345144,0.3373884731346769,1,0
1,270.9067171179038,-6,1,154,36,3,24,13,12,0.648201719882578,0.6350000300490588,0.3786356998086078,0.1996290780161461,5,0
1,664.7659351300337,-2,0,95,25,2,22,21,16,0.26085658682083246,0.4638673617748329,0.4439142529318136,0.3594390932496303,4,0
3,392.27376648487086,1,1,35,36,5,17,13,6,0.8096270202961027,0.6198381564163231,0.43307131097036855,0.3740800018202586,4,0
3,194.21457542911227,13,0,67,3,5,4,1,0,0.9177096699192299,0.6356059849157178,0.31530770513055295,0.26573765474027833,2,0
3,505.72707917803103,-4,0,56,32,0,4,0,0,0.31593834722319525,0.6149573229650769,0.4628875469764093,0.1477711007974219,2,0
1,474.40930073389717,-9,0,40,21,3,7,0,0,0.01706541656606797,0.6549439196071485,0.27641521203510333,0.3310984248544805,5,0
4,712.170229758288,4,0,157,5,5,8,1,1,0.899154186648505,0.5240006340548817,0.2785124925207778,0.19580327200830872,3,0
2,190.83404693468398,-4,0,134,32,5,23,2,2,0.9235487329534761,0.5634304396226474,0.4623260706510458,0.25818441701194067,4,1
1,483.8828419164495,-11,0,180,27,3,13,9,3,0.050946440413033534,0.40320022320858134,0.31110489029397426,0.11367659935824044,1,1
4,37.45710362120177,7,0,129,23,1,12,6,3,0.004956591859212267,0.4438159489018072,0.42702896116002376,0.2500271267851335,3,0
4,81.82514786163797,-3,1,180,3,1,17,10,4,0.8164047829927422,0.5932581776883464,0.252269897980419,0.21407935997211583,4,1
4,2.8212299647871486,-3,1,24,1,0,3,1,1,0.30146335448310657,0.5686951598935135,0.27340027215478824,0.30581958797223974,3,1
4,719.6116903629646,11,1,102,12,5,17,11,11,0.9145821672959885,0.4591997540624212,0.4023221771805708,0.11223510398683256,4,0
3,577.637061946184,-7,0,162,10,3,21,13,10,0.21674357326954663,0.4730394382480845,0.29560398871947613,0.287483641640784,4,0
3,566.4405706081494,-5,0,115,34,3,19,8,5,0.8611546161265871,0.5032246605770374,0.25705342157819056,0.3315868220722199,3,0
1,367.0027742074894,-3,0,135,38,1,14,11,5,0.06864426972503668,0.6149244138830527,0.3667366891708308,0.10383344399015915,2,1
2,216.04829969191675,-5,1,75,9,4,6,4,4,0.26063684731397363,0.5829149807989903,0.33263012481962967,0.3249890034016031,4,1
2,108.91028481312667,-4,1,11,9,4,12,5,1,0.9731288791456411,0.42087137925258694,0.450564232020786,0.13906120818254608,5,1
2,204.96581196945382,-14,1,36,7,5,1,0,0,0.23119665433128234,0.6279817447037082,0.45470724777582605,0.3094168346418884,3,1
3,270.69927978898016,-9,1,148,4,1,8,0,0,0.13301298407504114,0.47879786890660886,0.40360578030229965,0.2365829129127123,2,0
2,544.5432698258118,13,1,63,22,5,4,2,0,0.8570546524729953,0.601527903521326,0.32325843658661313,0.26559739189353015,1,1
1,388.55648801026973,-11,1,80,33,2,0,0,0,0.11780079176147906,0.4370088533984652,0.3654066628156126,0.20120417512924388,4,0
1,55.78821111994753,-16,0,191,31,3,18,14,3,0.09745610857950349,0.6993763830157504,0.42556400677615236,0.17363992189822536,4,1
3,12.980886450416813,0,1,197,15,5,19,6,3,0.3234251341895358,0.42410055120631424,0.2673271382888254,0.12131420741720476,5,0
1,73.67916926452547,-18,0,88,3,0,18,10,1,0.6353285065969595,0.6225202085202985,0.33312427208203127,0.359406996244362,2,0
4,295.5590738621131,-2,1,30,27,4,21,16,7,0.7107463737786957,0.5623991077759286,0.45559242522729293,0.28312876469070464,4,1
2,671.8989002752932,14,1,158,13,5,12,4,3,0.8812387838273957,0.4257817573852415,0.35150713556175445,0.3948397477962753,2,0
2,458.92978647063956,-15,0,103,11,2,5,0,0,0.5409115259591061,0.4080431372652267,0.4061670028288665,0.355135570121475,4,1
3,577.3146479103709,-7,0,112,20,3,9,9,3,0.3934177867609754,0.5087997152550036,0.2740835922838176,0.3608899801657446,1,1
4,335.78970804327497,-17,0,84,15,2,10,10,7,0.35883376183446514,0.6406671796021431,0.44426149379601304,0.27935490420480197,5,1
2,260.3995799004308,-3,1,150,1,5,22,16,1,0.8469027284774739,0.4123453720844178,0.2751163724843105,0.12428281133981342,1,1
3,78.04826835596836,8,1,105,22,3,24,5,4,0.7238153094826655,0.6113195989984161,0.46538131362568924,0.3740188786197629,1,0
3,630.6717759740676,14,0,189,28,3,15,14,13,0.9054290137251393,0.5966128828792716,0.27665026122242203,0.13536587024477104,3,0
2,563.8752209000901,17,1,21,8,1,25,2,0,0.9640354557316141,0.4796613030318302,0.4727231907924192,0.25514380280757076,1,0
4,121.04503027036208,-5,0,37,6,1,24,8,4,0.30005083608380745,0.4232476107204671,0.3409424685567871,0.3570567214334932,5,0
4,368.82760599090756,-1,1,27,28,0,22,11,5,0.5296741187008395,0.6745965881662186,0.4061326829435772,0.2417224042969963,5,0
3,350.9098617032963,3,1,102,16,0,0,0,0,0.6318208073648329,0.4901049408210172,0.46163763790961443,0.14970110624727492,4,0
4,450.0659179343006,14,1,163,8,2,18,18,9,0.16384894677645756,0.43341496953602837,0.25256035524764164,0.21195905461207315,1,0
4,681.254563673708,-2,0,38,5,1,4,1,0,0.053347033924984744,0.6044551235082748,0.3164232903515761,0.3965162080629647,2,0
3,417.4354380689853,-17,1,60,19,3,25,15,14,0.8677639141153135,0.4650043686374884,0.4770845803231314,0.39992775594737295,3,0
4,388.9564320806054,12,0,70,9,1,5,2,2,0.5355235107553732,0.5426892266687889,0.347044015146203,0.31325049701432284,3,0
3,36.23251171295804,-19,0,32,8,3,5,4,3,0.5707742163600392,0.41512166327080996,0.42659398144940613,0.3663976928063367,3,0
3,45.293382732977236,-8,0,80,11,1,4,3,0,0.5549143454279548,0.6978951846724315,0.2850030140383756,0.11326201844937422,5,0
3,134.889689755288,9,0,155,32,3,5,5,0,0.7549607048326904,0.5342863380326477,0.4195929003528157,0.1827914724947474,5,0
4,23.37895561805876,13,0,131,31,2,24,11,6,0.14550194468204325,0.6997329943928603,0.2682902488815108,0.21068786481214966,4,0
1,535.214084810409,9,0,177,33,1,12,9,1,0.6140484407715326,0.5157024630802199,0.4293312849411668,0.10359929424045457,1,0
4,520.7978188756534,3,0,102,18,4,0,0,0,0.4694795115776301,0.5043557667826658,0.3309512385966947,0.21308846667908463,5,0
4,97.96048879078292,12,0,102,32,4,0,0,0,0.8969581595077243,0.674371698480122,0.3664619139883166,0.1279094755178201,3,0
1,601.9768085726023,20,0,30,15,3,24,14,6,0.5196209378963254,0.4988397561533464,0.29156504524176396,0.2552227906046821,5,0
4,111.44594508920062,-11,1,22,22,2,13,13,8,0.9429349740741656,0.5296016641948812,0.4069622544335526,0.10132579266967902,1,1
1,216.84642263809835,-3,0,19,25,3,7,1,1,0.35325299417990663,0.4234331310142473,0.33439190719524337,0.1811349665701455,5,0
2,179.26336739618282,-2,1,31,40,2,8,0,0,0.9668947063899905,0.6866387164106427,0.34584375151233915,0.3598850207902635,1,1
3,268.0611109725944,-14,0,20,36,0,22,6,6,0.8751579480917677,0.42554537225527067,0.41304823123853407,0.16391741617607938,4,1
1,183.35791144077254,-2,1,147,8,1,9,6,3,0.5842632897353547,0.6313554800605972,0.29471541530563766,0.11945302889468445,5,1
4,352.0446670356855,3,1,130,29,2,5,4,2,0.35370993331902456,0.561584618143353,0.4630022233930609,0.1749192353348365,1,0
4,293.3336745753735,-6,1,40,12,3,8,8,5,0.3759233574525599,0.41842154321426045,0.4348216013940552,0.3482676118010461,1,1
3,710.330033361115,20,1,167,15,0,17,10,7,0.7727520864582916,0.4005111484123169,0.3944325007845406,0.2761562090483594,2,0
1,40.266972092322476,2,1,91,1,3,14,1,1,0.5806313511690445,0.6806660915581388,0.2820832667706122,0.2758223108012623,4,0
2,102.37059099889316,-17,1,72,30,4,3,0,0,0.40158758546932094,0.6226520212706631,0.4217774236000615,0.10017220350025065,5,1
3,38.03464361419379,17,0,109,18,4,1,1,1,0.6360549614121643,0.6059308730618245,0.25452484302238154,0.24164536416268337,2,1
4,450.60566038731054,-17,0,182,10,1,5,5,5,0.7332333979009443,0.5315669591797666,0.45109895038348596,0.1796854119103708,5,0
3,39.2466797378781,-16,0,27,13,5,16,15,2,0.022900512558465924,0.47158413601329324,0.32594942420152295,0.2008627036649185,3,0
2,602.2366109108087,20,0,79,24,1,6,3,1,0.0898628011175101,0.6039589224191722,0.2793028876325866,0.27960599130043645,3,0
3,368.59581409098803,2,0,140,6,0,22,10,1,0.09448544040707918,0.5824903205851297,0.29112223851404917,0.36230193253760645,1,0
3,379.44548969870425,19,0,78,14,4,22,8,1,0.23193380526333474,0.6179026584545009,0.49078359962710016,0.1544970717513633,2,0
4,404.3480455527798,16,1,199,29,2,19,6,4,0.42699043922731394,0.5097377555500786,0.44345760446270766,0.3304666071005642,1,1
1,122.98586854047173,-10,0,17,30,4,14,3,3,0.8036498992925545,0.6960771281539571,0.3094679933341,0.11467065323153122,1,0
4,142.33701824243104,-10,1,84,23,5,23,15,10,0.3510990349995574,0.42010259662855987,0.4908665608657361,0.19801874977378287,1,0
3,229.54847246856338,-8,1,138,24,1,20,13,9,0.017477788380604764,0.4239104851108642,0.2850294176656359,0.16567380690395545,3,0
4,427.31741939173304,-7,1,147,7,3,1,0,0,0.48336185295172895,0.6750627542741845,0.43338180297536033,0.3746751951018866,1,1
2,151.28479867695447,-13,1,158,29,0,20,7,4,0.9966285954246219,0.5943119304757131,0.4141849067130867,0.15339937190975483,1,0
3,83.75884353594809,4,1,158,35,5,11,10,4,0.34902099565491906,0.49790022045463134,0.4553691930963942,0.2735895754393035,1,0
4,698.4841582212712,-3,1,153,13,4,9,3,2,0.9612545187673148,0.6285858273101879,0.34542468016830147,0.14943494972657198,1,1
1,15.826906662928497,-3,0,88,28,2,24,16,2,0.10134513113642263,0.5358320163559119,0.3504588645776941,0.242045114583004,2,1
4,577.9421318419355,-11,1,74,26,5,25,25,15,0.1730996579053048,0.40633645264231966,0.40614175461069746,0.2240199704095243,5,0
3,567.3853076940159,-14,1,127,35,2,16,9,2,0.7241220701457083,0.5953311008259872,0.3495514392413054,0.11240715767015436,2,1
1,213.99416196846911,-7,0,194,33,2,17,11,7,0.5012124489707063,0.47293358112745687,0.2603377231755529,0.3477602781101813,4,0
2,97.65116352526564,-6,0,102,20,0,15,0,0,0.7651218034658861,0.43460053498302037,0.4324270079529351,0.33403381453499315,2,0
3,104.85262562790486,-5,0,96,37,2,9,1,0,0.86355834502889,0.4675819547498213,0.4102365157637818,0.18335751162034158,4,0
1,502.1507644107786,-19,0,163,10,2,7,1,1,0.2510848760610346,0.5428473643387746,0.35592820318899526,0.28419854106878595,3,0
3,462.82074558204505,9,0,51,32,4,20,6,1,0.6828291704397419,0.4149569293849721,0.32570739022002987,0.20880087426423355,5,1
2,563.5768854609985,9,0,101,14,0,24,15,12,0.6076012366337561,0.6649457160338643,0.3301814595818421,0.3307681429839865,1,1
3,674.9864441273554,-3,0,71,11,3,21,12,10,0.8615350291921311,0.5679754049708086,0.4352571559279491,0.3077453368848573,4,0
1,498.18770155194625,10,1,71,23,3,12,3,3,0.4301039006098827,0.48789885403462474,0.4322902197448857,0.12714009433598858,3,0
4,112.21310631703929,-8,0,155,36,2,15,9,4,0.05187043071066,0.6061014544266049,0.4547296050853125,0.3532564496109589,5,1
4,175.27868407109568,-1,1,10,10,5,7,3,2,0.574186127272512,0.6412709490939823,0.4405451070590273,0.1538278315285126,4,1
4,606.3794862286425,14,0,97,18,1,11,8,2,0.9588783191184578,0.5841773883950441,0.4394860505265163,0.15223291073961812,3,1
3,150.70037460063017,2,0,171,0,0,16,8,5,0.014631179505223413,0.4607484045731571,0.3129433085138579,0.32012406244586555,1,0
1,52.21606820722662,12,1,183,16,1,15,5,2,0.2402579884224546,0.4330865260439331,0.27540313864969096,0.1549753184172286,3,1
4,506.3616389104203,17,0,199,39,0,8,7,6,0.31606778996412,0.657969909110016,0.4404380665090043,0.13671908606242858,3,0
1,289.8189759529023,14,0,134,15,0,24,22,2,0.7658388878909755,0.4704062240655221,0.2746545049139382,0.2006748481685443,1,0
1,662.4288378330506,15,0,6,25,4,18,10,8,0.32327692246816186,0.40602472920324933,0.495527851323745,0.35161374424095304,4,0
2,468.1836511874363,-1,0,77,14,2,16,12,9,0.23908386319631392,0.5928706324462756,0.46877231686250176,0.1530426274697564,3,0
2,65.10166400999574,-18,0,176,7,4,23,23,0,0.6485580144670411,0.4458655989592939,0.38336540048029677,0.20172189793534606,1,0
4,682.4567284226357,-13,0,77,29,5,7,4,3,0.0464052889609996,0.6972909459293726,0.33804589127554036,0.18587618517317694,4,0
3,186.16122982097704,19,0,2,13,1,11,8,6,0.17059685995874696,0.6609192495218235,0.38171075898685725,0.20681825941596582,1,0
2,242.79299309252573,11,1,51,32,1,8,7,0,0.4080302286694437,0.5825337178003653,0.43357545827584265,0.31428153830730876,2,0
2,289.62749785215027,8,0,189,6,3,5,5,0,0.3555999623400311,0.650159692782563,0.4390824946401536,0.2216396742953165,4,0
4,36.88149341110554,-14,1,147,17,5,24,23,0,0.3471658191833632,0.5411607102306089,0.2684164996624794,0.32787300440225287,2,0
2,357.49110400603547,-19,1,121,11,5,9,7,1,0.10855501311966176,0.6365458733387306,0.45121352372370427,0.29212094147451023,3,0
2,88.78931357421041,0,1,128,1,4,8,1,0,0.3608400194497966,0.5939600657191453,0.4103742704262889,0.20832975463267522,3,1
1,288.69863521561325,-15,1,2,28,4,3,1,1,0.7979927719914027,0.4085933943908968,0.2601449034763007,0.2296722344821692,3,0
4,252.5110473543007,7,1,51,20,5,10,10,3,0.41384420179739523,0.6846273002658527,0.32829030145344756,0.311086813617551,4,0
3,556.4448600670825,15,1,154,6,4,20,16,6,0.586171184815685,0.6582758734590061,0.37766034217357897,0.26042662395346905,5,0
1,578.2827683755664,11,1,70,26,3,21,9,9,0.16357940931731751,0.6860222171779665,0.29711287305136874,0.3605020484282161,4,0
1,110.45727532014337,-12,0,20,11,4,5,1,1,0.06971136346857609,0.6194097803682447,0.2888101322186387,0.3799550255430302,4,0
3,263.91685491304287,-10,0,23,19,4,25,22,6,0.8799560419315606,0.5236182764984867,0.25357029114933216,0.3153121978115028,5,0
3,268.8142759429188,2,0,54,13,5,17,1,0,0.3313725961459588,0.46209556698588466,0.47788765836281466,0.39676213594668375,4,0
2,109.01551963398123,-10,1,143,9,5,3,2,2,0.3503372330681327,0.4539989042697607,0.2640269887575468,0.27896103622580054,2,1
4,574.8865236368572,-19,0,134,40,4,11,5,1,0.8776878494788585,0.4434748745163315,0.3415028553660072,0.11194923709321225,5,1
1,509.20439640150477,-18,1,163,22,4,8,0,0,0.7077713489087439,0.46618289279245534,0.3014429093178725,0.2514556168381491,5,1
2,137.074886133865,-10,1,136,29,5,14,11,4,0.7562627109876129,0.5651908040042186,0.4352582755518403,0.16900278381575767,2,1
4,264.03977418753533,14,0,57,30,1,22,4,1,0.6820034841676627,0.6051235189863523,0.4267961643703836,0.2001139541152926,5,0
2,76.17961789669023,-6,1,178,9,2,8,1,1,0.10579224479153637,0.4942169683048805,0.45155560299049524,0.2470210156444609,5,0
3,452.30874990699164,-10,1,177,18,1,5,0,0,0.9579958210562277,0.564624090852359,0.4042020753112462,0.18851524132324943,2,0
2,87.38778567500616,10,0,115,18,4,10,1,0,0.9091362871279276,0.502375797836155,0.39791329008333376,0.19288649162955102,1,1
2,709.8726014099408,7,1,149,22,0,6,5,5,0.23622012683145444,0.6089529921021988,0.3517776788679711,0.22060490092305468,1,0
4,562.0910937752609,7,0,123,40,0,24,19,8,0.8039941911438413,0.6965458660960753,0.40908967502721705,0.18593720432689326,1,0
2,280.9717557004764,11,1,36,31,3,13,13,13,0.40939643149731997,0.606705090514865,0.27880139624168826,0.15085029855437426,2,0
4,416.5660312411352,4,1,71,19,1,15,5,4,0.683766967864483,0.417709173051296,0.4211282123005462,0.3296680787713937,3,0
1,656.1661076758143,-1,0,69,3,5,14,14,14,0.165602999813234,0.5431704873501968,0.275974439465772,0.2185635287121533,4,0
1,398.9514818849948,7,0,58,32,3,19,1,0,0.5385542506564208,0.6311162477903592,0.4654349756331666,0.3495271901469881,5,1
1,125.63891020652773,4,0,63,0,3,8,1,1,0.12661629955990605,0.5626724818760747,0.3764207014567638,0.3648150968543886,2,0
3,272.6664160184347,-10,1,16,12,0,18,11,7,0.5361671653581159,0.6853189089168694,0.3825892261339101,0.325289045845546,4,0
2,607.0643028214167,-2,1,134,2,1,11,6,0,0.2435939560572128,0.41643150376126337,0.39621440055130897,0.21900194861255035,2,1
4,463.8333715125249,7,0,78,11,2,10,2,2,0.45246652876881466,0.48734666298870344,0.44401312474471427,0.3163966339064424,5,0
2,468.5215567203362,-20,0,122,28,5,7,2,0,0.6679693671744308,0.46621543229193657,0.36961765521804185,0.1465661513135719,3,0
4,624.1114696957122,-16,0,180,30,1,2,2,1,0.8770745816606188,0.6302866605290766,0.3568970184118305,0.2983347277466658,2,1
1,643.6606013730034,-11,1,2,40,3,18,14,5,0.16528900308527805,0.5571379205452021,0.3220833641932256,0.22180961918615832,4,0
4,662.2506516811941,13,1,114,35,4,2,2,0,0.8932691154176983,0.44150326340590174,0.2820098376793978,0.29669332449751745,4,0
4,68.29141914227239,15,0,114,1,3,24,7,1,0.3900376479272901,0.4856779790384284,0.2975856352690083,0.326437177642517,5,0
4,391.7707214134326,-19,0,124,21,1,25,6,1,0.8437965686058809,0.5567977968989124,0.25013196092145806,0.26880594640999056,1,1
4,533.1668552771894,-3,0,146,21,0,2,2,2,0.512547918417763,0.6988386943760947,0.46735541194641683,0.2927435779164682,5,0
4,544.98732849145,-8,1,163,40,1,5,2,0,0.8622085717629399,0.5092877072246116,0.44123959872472046,0.16405837942157742,5,0
3,436.83566541840275,-16,0,86,30,2,10,6,1,0.6628240675201996,0.4470478292019086,0.3046706072047391,0.2778098664127996,1,0
1,120.0868813322454,-1,0,167,13,5,19,18,0,0.5087161406167683,0.5491199577374974,0.25059752264887636,0.23814228663857476,3,0
1,574.1427988379983,-19,0,129,28,5,13,12,5,0.3125386330003288,0.4930559131699197,0.3730290762155098,0.22841585786716223,2,1
4,518.480160130761,-10,1,165,34,4,1,1,0,0.9689090876186554,0.5697900471485644,0.35314329982876763,0.22309472631138838,4,0
3,62.01775551530613,9,1,21,8,4,11,6,6,0.8008976576664177,0.5400130908355678,0.44400165533551467,0.1932772083957606,2,1
4,333.94307376555093,11,0,1,31,3,15,2,0,0.38118718517226136,0.6068469765137567,0.35072387667437943,0.19160039871592854,2,0
2,125.26372765569857,11,1,132,26,1,2,0,0,0.16672359305904605,0.6742872126602548,0.46602820188093963,0.30991192838516113,4,0
1,242.98347291333977,17,0,58,9,5,20,12,11,0.7795354185932938,0.4601543052306253,0.2739595572663132,0.2673399267506934,1,0
1,13.018386388093512,7,0,1,24,0,15,1,0,0.9899442878109199,0.6463540211105194,0.341464521563137,0.10898563220909929,4,0
3,288.23750525574593,-11,0,141,32,2,9,7,5,0.27897495379247206,0.6847797146645606,0.4834852246671827,0.11455756902366093,1,1
2,395.9113832324715,1,0,174,10,3,19,17,16,0.9158630723349958,0.5120829044553886,0.2529324055817197,0.271035700314468,1,0
1,446.09946683550254,-4,1,175,36,1,4,3,3,0.12537070558792018,0.43409881017900964,0.34769735600173113,0.35388504364154805,5,1
2,477.71304849267125,1,0,7,8,0,12,3,3,0.9522062542518541,0.6465733512348675,0.31492581501663275,0.11319334336268695,3,0
1,602.1297454337712,-2,0,51,6,1,11,7,2,0.7453389124430634,0.6103287428314716,0.38296518061076956,0.2521620802330341,5,0
3,155.13329323852562,-4,1,3,6,0,0,0,0,0.3465962292637035,0.4638136614502155,0.31969170006965697,0.3553406126517108,3,1
2,86.74691215569692,3,0,178,33,1,19,10,4,0.30463182229623387,0.533567077954765,0.4674770113653681,0.10133439342964878,1,0
4,613.1067637665064,15,1,154,18,1,10,0,0,0.6434353539393513,0.5733976619469663,0.4842845632133186,0.18273817228054184,5,0
2,112.76122672270792,11,0,31,19,5,25,8,5,0.5935071402587,0.4509562259954273,0.46228357426848515,0.37597606550381224,2,0
2,701.8272585620606,15,0,100,24,3,18,5,2,0.9189367014936864,0.614473847988868,0.3496419613069873,0.12444088701747139,4,0
1,606.6275251670186,7,0,62,4,1,14,3,3,0.7662431342092142,0.606964822418307,0.49748344138404965,0.28209894324984597,4,0
1,360.63115624051136,-7,0,154,28,1,17,5,4,0.5403648725739268,0.6661379837534885,0.43375907915604794,0.2522144999797981,4,1
